,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
security,AUDUSD Index,BCOMCOT Index,BCOMGCTR Index,EURUSD Index,GBPUSD Index,I02981JP Index,LEATTREU Index,LSG1TRGU Index,LUATTRUU Index,NKYTR Index,SPXT Index,SX5T Index,TUKXG Index,USDCNH Index,USDJPY Index
date,,,,,,,,,,,,,,,
27/02/2024,0.6544,1146.293,474.5767,1.0844,1.2685,135.2109,236.5379,223.7184,2230.81,68839.32,11019.44,11371.59,8247.29,7.2139,150.51
28/02/2024,0.6496,1139.389,474.3214,1.0838,1.2662,135.057,236.5661,223.701,2236.82,68820.44,11002.2,11367.01,8184.99,7.2141,150.69
29/02/2024,0.6497,1136.228,477.1776,1.0805,1.2625,134.8549,237.3422,225.2603,2240.91,68747,11062.11,11353.05,8196.85,7.2078,149.98
01/03/2024,0.6527,1159.144,486.7694,1.0837,1.2655,134.8917,237.3127,225.8224,2249.39,70054.02,11151.34,11392.83,8253.23,7.2113,150.12
04/03/2024,0.651,1149.25,494.0915,1.0856,1.2692,134.8387,237.5185,225.2806,2245.63,70402.28,11138.43,11434.86,8207.93,7.2101,150.53
05/03/2024,0.6503,1138.87,497.7889,1.0857,1.2705,134.9034,239.0995,227.6026,2256.33,70381.92,11025.16,11388.67,8214.19,7.2121,150.05
06/03/2024,0.6564,1151.808,501.6501,1.0899,1.2731,134.8817,239.1763,227.7266,2260.04,70369.9,11082.65,11440.84,8249.8,7.21,149.38
07/03/2024,0.662,1151.977,503.3507,1.0948,1.2809,134.7034,239.8184,228.0332,2262.25,69506.19,11198.39,11577.54,8295.6,7.2003,148.05
08/03/2024,0.6624,1140.361,508.1393,1.0939,1.2858,134.6023,240.4208,228.3201,2263.52,69664.57,11126.07,11547.02,8260.31,7.2,147.06
11/03/2024,0.6614,1143.517,509.1363,1.0926,1.2814,134.3158,239.8163,228.611,2261.73,68140.21,11113.61,11475.59,8270.54,7.1799,146.95
12/03/2024,0.6606,1139.957,504.0351,1.0927,1.2793,134.2631,239.7232,228.9049,2254.08,68099.87,11238.46,11598.44,8355.28,7.1873,147.68
13/03/2024,0.6621,1166.957,507.5026,1.0948,1.2797,134.3615,239.4213,227.6815,2250.2,67921.64,11217.3,11638.81,8381.55,7.1935,147.76
14/03/2024,0.6581,1184.321,504.5124,1.0883,1.2753,134.158,238.3177,226.3545,2237.41,68117.19,11187.85,11621.52,8357,7.2026,148.33
15/03/2024,0.656,1185.622,503.2037,1.0889,1.2736,134.0577,238.0285,226.1582,2235.26,67942.12,11115.69,11605.02,8340.02,7.2057,149.04
18/03/2024,0.656,1204.61,504.0708,1.0872,1.2729,134.3327,238.0879,226.521,2233.42,69755.83,11186.04,11598.64,8334.76,7.2061,149.15
19/03/2024,0.6532,1210.569,503.0609,1.0866,1.2722,134.5549,238.2337,227.0076,2237.9,70217.75,11249.23,11657.22,8351.76,7.212,150.86
20/03/2024,0.6586,1195.091,503.4114,1.0922,1.2785,134.5549,238.1992,227.7286,2241.55,,11350.89,11643.89,8350.77,7.2112,151.26
21/03/2024,0.657,1193.573,509.0444,1.086,1.2658,134.4826,238.7045,227.9305,2241.98,71643.15,11387.89,11764.99,8514.4,7.2216,151.62
22/03/2024,0.6515,1187.4,503.3746,1.0808,1.2601,134.457,239.6715,228.87,2250.22,71770.88,11372.49,11722.67,8566.64,7.2761,151.41
25/03/2024,0.654,1204.996,507.4263,1.0837,1.2636,134.5222,238.8609,227.9414,2246.65,70938.8,11337.74,11753.03,8552.22,7.2531,151.42
26/03/2024,0.6533,1198.82,507.7314,1.0831,1.2628,134.4724,239.2327,228.4787,2248.92,70910.56,11306.01,11799.62,8566.68,7.2487,151.56
27/03/2024,0.6535,1196.171,510.9224,1.0828,1.264,134.6749,240.0571,228.9762,2254.99,71552.7,11404.95,11840.54,8567.78,7.2539,151.33
28/03/2024,0.6516,1216.68,516.9314,1.0789,1.2624,134.9323,239.8089,229.3643,2255.31,70973.98,11418.03,11844.44,8594.29,7.2623,151.38
29/03/2024,0.6521,,,1.079,1.2623,134.6675,239.8089,229.3643,2255.31,71346.41,,,,7.2572,151.35
01/04/2024,0.6489,1222.194,521.5524,1.0743,1.2552,134.4879,239.8228,229.3822,2238.62,70345.48,11395.08,,,7.2595,151.65
02/04/2024,0.6518,1242.156,527.3361,1.077,1.2578,134.3427,237.9773,226.2781,2236.13,70408.79,11312.9,11747.93,8575.34,7.2546,151.56
03/04/2024,0.6565,1249.828,535.086,1.0836,1.2652,134.3686,237.8855,226.3687,2237.16,69724.72,11325.78,11811.42,8577.88,7.2488,151.7
04/04/2024,0.6588,1267.539,533.6618,1.0837,1.2642,134.2816,239.0874,227.5831,2243.01,70292.55,11187.49,11814.95,8621.86,7.2492,151.34
05/04/2024,0.6579,1274.369,542.2701,1.0837,1.2638,134.3107,238.169,226.3716,2231.28,68912.15,11311.7,11684.45,8551.88,7.2478,151.62
08/04/2024,0.6604,1264.323,543.8029,1.0859,1.2655,134.166,237.9305,226.1252,2228.94,69539.48,11307.66,11763.54,8586.81,7.2422,151.82
09/04/2024,0.6629,1252.484,546.5192,1.0857,1.2678,134.1013,239.1688,227.5067,2236.55,70292.52,11325.63,11634.95,8577.43,7.2383,151.76
10/04/2024,0.6512,1266.249,543.3603,1.0743,1.254,133.9638,238.3438,225.6202,2213.09,69954.39,11218.73,11658.11,8605.99,7.2624,153.16
11/04/2024,0.6538,1257.095,549.0621,1.0726,1.2553,133.2265,237.3387,223.8895,2211.07,69708.41,11302.53,11587.29,8579.42,7.2558,153.27
12/04/2024,0.6467,1267.185,549.4663,1.0643,1.2452,133.1746,239.3532,225.5497,2217.44,69853.19,11139.38,11561.71,8657.15,7.2673,153.23
15/04/2024,0.6442,1263.778,551.767,1.0624,1.2446,133.1868,237.9719,223.4243,2207.13,69339.32,11005.61,11630.48,8624.61,7.259,154.28
16/04/2024,0.6402,1263.68,557.5903,1.0619,1.2426,133.0853,236.9999,222.6451,2201.45,67993.28,10982.99,11475.95,8467.43,7.2644,154.72
17/04/2024,0.6435,1226.619,553.1796,1.0673,1.2454,132.9252,237.471,223.2579,2210.74,67092.98,10919.49,11469.26,8497.34,7.244,154.39
18/04/2024,0.6421,1223.967,555.4843,1.0643,1.2436,133.1659,237.2244,223.4944,2204.83,67301.35,10896.07,11521.64,8534.16,7.2496,154.64
19/04/2024,0.6418,1225.705,559.2258,1.0656,1.237,133.4853,236.9368,223.6365,2207.82,65513.91,10801.16,11478.5,8554.54,7.2512,154.64
22/04/2024,0.645,1220.011,543.857,1.0655,1.235,133.0576,237.5637,224.5894,2208.09,66168.3,10895.47,11541.43,8693.23,7.2507,154.85
23/04/2024,0.6487,1238.9,542.9403,1.0701,1.2449,132.8966,237.4728,223.6311,2210.37,66368.99,11026.06,11718.2,8715.92,7.2605,154.83
24/04/2024,0.6498,1234.121,542.1624,1.0699,1.2464,132.891,235.9597,222.2317,2205.74,67973.63,11028.46,11682.45,8711.12,7.2731,155.35
25/04/2024,0.6518,1244.653,543.1926,1.073,1.2514,132.8518,235.3856,221.7307,2199.24,66503.88,10978.2,11563.35,8757.6,7.2553,155.65
26/04/2024,0.6533,1251.075,544.3623,1.0693,1.2493,132.6818,236.381,222.5465,2203.25,67045.49,11090.46,11740.73,8823.68,7.2687,158.33
29/04/2024,0.6567,1237.302,547.0375,1.0721,1.2563,132.6818,237.5103,223.3011,2209.72,,11126.28,11686.93,8831.49,7.2439,156.35
30/04/2024,0.6473,1225.139,534.403,1.0666,1.2492,133.0308,236.4267,222.0198,2202.82,67877.75,10951.66,11555.84,8828.35,7.2548,157.8
01/05/2024,0.6523,1184.306,536.3612,1.0712,1.2527,132.8263,236.4267,221.7971,2209.72,67645.14,10914.11,11555.84,8803.53,7.2341,154.57
02/05/2024,0.6565,1187.744,536.115,1.0725,1.2534,132.7183,237.0192,222.9842,2216.49,67578.01,11013.91,11486.64,8864.94,7.2063,153.64
03/05/2024,0.661,1177.84,535.9616,1.0761,1.2547,132.7183,237.708,224.1542,2226.09,,11152.76,11564.29,8909.79,7.1928,153.05
06/05/2024,0.6625,1183.612,541.4445,1.0769,1.2562,132.7183,238.2411,224.1542,2228.4,,11268.23,11655.14,,7.2142,153.92
07/05/2024,0.6598,1181.371,539.8981,1.0755,1.2509,132.9564,239.0777,226.3392,2232.32,68636.73,11283.96,11794.19,9018.46,7.2253,154.69
08/05/2024,0.658,1186.869,539.5415,1.0748,1.2498,132.9827,238.4368,226.451,2228.37,67518.45,11283.91,11846.08,9062.26,7.2297,155.53
09/05/2024,0.662,1191.499,543.7773,1.0782,1.2524,132.7276,237.8281,226.1803,2232.32,67291.53,11343.55,11908.16,9099.03,7.2223,155.48
10/05/2024,0.6604,1177.525,551.9154,1.0771,1.2525,132.5915,237.4147,225.7973,2227.56,67565.71,11364.04,11981.4,9155.92,7.2341,155.78
13/05/2024,0.6608,1185.882,544.7786,1.079,1.2559,132.2652,237.6661,225.7881,2229.86,67477.96,11361.46,11977.8,9135.54,7.2397,156.22
14/05/2024,0.6627,1173.099,548.7273,1.0819,1.2592,132.0912,237.1236,225.8659,2234.94,67790.08,11418.12,11980.94,9149.82,7.2398,156.42
15/05/2024,0.6694,1178.455,556.892,1.0884,1.2685,132.0678,239.1638,228.0804,2247.7,67842.52,11554.04,12031.34,9169,7.2179,154.88
16/05/2024,0.6679,1186.261,554.8315,1.0867,1.267,132.3908,239.0219,228.1259,2244.37,68787.24,11532.36,11974.5,9183.73,7.2227,155.39
17/05/2024,0.6693,1197.669,562.3082,1.0869,1.2701,132.1485,237.9634,226.8235,2239.32,68552.39,11546.28,11955.18,9163.72,7.2337,155.65
20/05/2024,0.6667,1196.901,567.4638,1.0857,1.2706,131.9573,237.6245,225.9007,2237.42,69051.32,11557.84,11990.83,9168.01,7.2469,156.26
21/05/2024,0.6666,1186.7,564.6425,1.0854,1.2709,131.8081,238.029,226.4028,2241.64,68834.37,11587.05,11938.72,9159.58,7.2469,156.17
22/05/2024,0.662,1170.874,557.025,1.0823,1.2717,131.6136,237.6553,225.0145,2240.07,68251.52,11555.84,11887.1,9109.38,7.2542,156.8
23/05/2024,0.6606,1163.405,544.1939,1.0815,1.2699,131.4291,236.5656,224.4156,2233.77,69110.68,11470.98,11916.5,9077.61,7.2578,156.93
24/05/2024,0.6628,1173.813,543.628,1.0847,1.2737,131.3406,236.9516,224.4692,2234.56,68303.02,11551.56,11911.31,9054.05,7.2615,156.99
27/05/2024,0.6654,,,1.0859,1.2769,131.2671,237.6261,224.4692,2234.56,68751.78,,11967.6,,7.2589,156.88
28/05/2024,0.665,1204.64,549.1136,1.0857,1.2762,131.2349,237.0055,224.2381,2226.99,68672.87,11554.45,11906.48,8985.03,7.2636,157.17
29/05/2024,0.661,1198.18,545.6864,1.0801,1.2701,130.8756,235.5618,221.9409,2218.97,68145.3,11469.46,11747.56,8907.62,7.2735,157.64
30/05/2024,0.6633,1177.432,546.3205,1.0832,1.2732,130.9938,235.7932,222.5321,2226.91,67256.76,11402.1,11797.13,8963.27,7.2537,156.82
31/05/2024,0.6653,1167.357,541.6221,1.0848,1.2742,130.8076,236.1681,223.8926,2234.91,68023.4,11494.7,11800.66,9011.55,7.263,157.31
03/06/2024,0.6689,1129.62,547.2868,1.0904,1.2808,130.8455,237.2318,225.3666,2246.06,68792.45,11508.89,11847.69,8997.79,7.2517,156.08
04/06/2024,0.6649,1116.066,542.3085,1.0879,1.277,131.1149,237.8213,226.4564,2255.75,68641.21,11526.81,11728.91,8964.35,7.2475,154.88
05/06/2024,0.6648,1127.351,548.8799,1.0869,1.2787,131.4869,238.4527,226.5361,2262.04,68027.41,11663.55,11923.76,8980.59,7.2593,156.11
06/06/2024,0.6666,1148.608,552.5188,1.089,1.2791,132.0294,237.6961,226.6811,2262.09,68404.47,11661.37,12002.92,9035.08,7.2593,155.61
07/06/2024,0.6582,1146.465,537.3709,1.0801,1.2719,131.9273,236.5886,225.1848,2244.07,68369.86,11650.49,11960.81,8991.5,7.2631,156.75
10/06/2024,0.661,1174.28,538.0699,1.0765,1.2731,131.2789,235.1438,223.9044,2240.78,68995.93,11681.54,11881.02,8973.08,7.2658,157.04
11/06/2024,0.6606,1178.934,538.0564,1.0741,1.274,131.3424,235.4341,224.734,2249.29,69166.71,11713.3,11759.3,8885.11,7.2717,157.13
12/06/2024,0.6664,1187.927,544.657,1.0809,1.2798,131.6754,237.006,227.1574,2257.74,68710.58,11813.17,11923.52,8958.9,7.263,156.72
13/06/2024,0.6636,1190.27,536.2253,1.0737,1.2762,131.9129,236.808,226.8802,2269.76,68434.44,11841.02,11689.21,8905.15,7.2705,157.03
14/06/2024,0.6615,1187.263,543.4984,1.0703,1.2687,132.3541,238.3901,228.9895,2273.95,68600.73,11839.27,11461,8886.82,7.2711,157.4
17/06/2024,0.6613,1208.616,539.0874,1.0734,1.2705,132.2041,237.8772,227.8707,2266.07,67342.13,11931.48,11558.78,8881.68,7.2701,157.74
18/06/2024,0.6656,1223.409,543.3098,1.074,1.2709,131.9967,238.3538,228.9544,2274.17,68013.16,11961.93,11641.78,8935.28,7.2711,157.86
19/06/2024,0.6673,,,1.0744,1.272,132.1229,237.9576,228.5881,2274.17,68178.55,,11575.41,8950.36,7.2813,158.09
20/06/2024,0.6656,1228.544,548.5856,1.0702,1.2657,132.0256,237.8035,228.7537,2269.74,68294.68,11931.8,11722.98,9028.28,7.291,158.93
21/06/2024,0.6641,1221.051,539.9128,1.0693,1.2645,131.8053,237.931,228.4518,2269.94,68231.52,11913.78,11627.2,8990.37,7.2905,159.8
24/06/2024,0.6657,1233.463,543.2078,1.0733,1.2686,131.6666,238.0114,228.4386,2272.25,68603.1,11878.04,11730.69,9038.2,7.2832,159.62
25/06/2024,0.6647,1220.171,540.1362,1.0714,1.2686,131.5299,238.2411,228.7934,2273.78,69255.87,11924.75,11695.12,9001.36,7.2893,159.7
26/06/2024,0.6648,1223.972,536.1366,1.0681,1.2622,131.3004,237.3659,227.4831,2263.05,70132.03,11943.53,11647.66,8976.84,7.3009,160.81
27/06/2024,0.6647,1235.598,541.6386,1.0704,1.2639,130.8422,237.0993,227.6934,2266.85,69625.53,11954.5,11616.05,8933.47,7.3035,160.76
28/06/2024,0.667,1232.011,542.4133,1.0713,1.2645,131.0937,236.6289,226.8458,2257.45,70056.4,11907.15,11595.74,8916.48,7.2993,160.88
01/07/2024,0.666,1255.743,542.4893,1.074,1.265,130.9636,235.6422,224.9478,2244.56,70141.55,11939.38,11680.96,8919.35,7.3052,161.46
02/07/2024,0.6667,1250.707,541.2931,1.0745,1.2685,130.7543,235.9483,225.394,2250.68,70926.71,12013.4,11624.9,8869.6,7.307,161.44
03/07/2024,0.6705,1266.843,549.7236,1.0786,1.2742,130.6965,237.0573,227.1801,2261.69,71822.38,12074.83,11765.8,8924.12,7.3032,161.69
04/07/2024,0.6726,,,1.0812,1.276,130.7607,236.6319,226.4685,2261.69,72411.55,,11822.85,9001.46,7.2939,161.28
05/07/2024,0.6749,1255.611,556.4506,1.084,1.2815,130.8035,237.6296,227.8796,2270.73,72409.28,12142.54,11803.69,8960.7,7.2889,160.75
08/07/2024,0.6737,1244.701,548.7582,1.0824,1.2807,130.704,238.2071,228.2398,2271.83,72176.24,12155.27,11781.01,8949.29,7.2857,160.83
09/07/2024,0.6741,1228.978,549.8467,1.0813,1.2786,130.7638,237.1953,227.1333,2269.8,73591.19,12164.57,11624.06,8890.66,7.2886,161.33
10/07/2024,0.6747,1234.069,552.6639,1.083,1.2849,130.6586,238.2148,227.8088,2271.49,74036.88,12290.21,11755.01,8949.31,7.2924,161.69
11/07/2024,0.6759,1237.714,562.4982,1.0868,1.2915,130.6524,239.406,229.028,2282.89,74730.72,12182.97,11795.94,8982.11,7.2677,158.84
12/07/2024,0.6784,1233.619,562.361,1.0907,1.2988,131.0342,238.961,228.3875,2287.14,72901.85,12250.19,11954.52,9014.42,7.2723,157.83
15/07/2024,0.676,1230.903,564.4982,1.0894,1.2968,131.0342,239.5724,228.7167,2281.98,,12286.05,11812.5,8938.01,7.2746,158.06
16/07/2024,0.6734,1215.085,573.5582,1.0899,1.2974,131.3229,240.1038,229.4011,2290.42,73051.23,12364.56,11728.87,8918.29,7.2891,158.35
17/07/2024,0.6729,1230.817,571.8867,1.0939,1.3009,131.2676,240.1664,229.3888,2291.5,72737.27,12192.49,11596.41,8942.93,7.272,156.2
18/07/2024,0.6706,1230.699,571.1492,1.0897,1.2944,131.2709,240.4531,230.0579,2285.98,71018.13,12097.25,11545.84,8961.97,7.2775,157.37
19/07/2024,0.6685,1196.646,557.8733,1.0882,1.2914,131.2874,239.5963,228.4334,2280.87,70907.41,12011.61,11444.18,8908.26,7.2855,157.48
22/07/2024,0.6643,1196.575,557.0449,1.0891,1.2933,131.163,239.5097,228.1552,2279.22,70084.8,12141.75,11615.41,8955.29,7.2961,157.04
23/07/2024,0.6615,1176.139,560.1139,1.0854,1.2908,131.0848,239.6775,228.2102,2280.22,70076.64,12122.83,11661.32,8920.98,7.2891,155.59
24/07/2024,0.6581,1187.876,562.2027,1.084,1.2907,130.93,239.5321,228.0571,2275.55,69298.71,11842.36,11531.06,8906.05,7.2663,153.89
25/07/2024,0.6538,1195.316,547.6588,1.0846,1.2851,131.0123,240.0158,228.3212,2280.01,67023.83,11781.57,11411.05,8943.66,7.2402,153.94
26/07/2024,0.6548,1180.359,554.1279,1.0856,1.2867,131.1756,240.1741,228.6077,2287.72,66666.14,11913.04,11532.54,9052.21,7.2635,153.76
29/07/2024,0.6549,1163.96,553.8215,1.0821,1.2862,131.4708,240.9699,229.6931,2291.35,68084.19,11922.89,11422.37,9059.46,7.2716,154.02
30/07/2024,0.6538,1151.363,559.9291,1.0815,1.2836,131.6255,241.2538,229.9763,2294.86,68189.34,11863.8,11483.11,9039.86,7.2438,152.77
31/07/2024,0.6542,1191.164,564.8282,1.0826,1.2856,131.0465,241.9989,231.0857,2306.84,69208.61,12052.09,11558.88,9142.09,7.227,149.98
01/08/2024,0.6501,1172.332,566.691,1.0791,1.2739,131.3009,242.7327,233.2552,2316.53,67482.03,11887.54,11304.55,9056.55,7.2513,149.36
02/08/2024,0.6511,1132.705,564.2598,1.0911,1.2801,132.0304,243.2952,233.8613,2346.1,63558.69,11669.18,11003.23,8937.76,7.1638,146.53
05/08/2024,0.6498,1128.59,558.7003,1.0952,1.2776,134.0761,243.3509,233.9288,2348.78,55680,11319.96,10847.36,8755.74,7.1385,144.18
06/08/2024,0.652,1129.79,555.854,1.0931,1.2691,132.6285,243.442,232.9509,2331.69,61374.02,11437.32,10855.96,8775.92,7.159,144.34
07/08/2024,0.6519,1154.32,556.1158,1.0922,1.2692,132.3873,242.3301,231.875,2325.57,62107.06,11349.24,11076.26,8929.2,7.1733,146.68
08/08/2024,0.6593,1166.522,563.2593,1.0919,1.2748,132.9443,242.2812,231.8891,2320.06,61649.62,11610.84,11077.86,8926.16,7.1842,147.23
09/08/2024,0.6578,1173.228,565.6487,1.0917,1.2761,132.8809,243.0797,232.3458,2326.55,61992.85,11666.49,11094.73,8951.51,7.1744,146.61
12/08/2024,0.6586,1210.298,572.8875,1.0931,1.277,132.8809,242.9629,232.3932,2331.69,,11668.59,11086.67,8997.7,7.1784,147.21
13/08/2024,0.6634,1188.905,573.8381,1.0993,1.2862,132.9682,244.0854,233.5753,2339.3,64130.32,11865.29,11141.34,9025.08,7.1479,146.84
14/08/2024,0.6598,1175.686,567.4896,1.1012,1.2829,133.2887,244.0895,234.8794,2342.38,64501.87,11911.02,11218.9,9075.29,7.1471,147.33
15/08/2024,0.6612,1192.812,570.4765,1.0972,1.2855,133.1874,242.86,232.8903,2330.82,65004.91,12106.68,11409.14,9177.3,7.1796,149.28
16/08/2024,0.6669,1173.639,580.9488,1.1027,1.2944,132.8104,243.0342,233.0586,2334.58,67369.64,12132.48,11486.87,9137.79,7.1631,147.63
19/08/2024,0.6731,1147.8,581.9971,1.1085,1.2991,132.5518,243.0385,232.7428,2337.65,66176.59,12251.74,11560.18,9187.85,7.1336,146.59
20/08/2024,0.6745,1140.221,584.2092,1.113,1.3034,132.4825,243.7677,233.3782,2345.53,67370.08,12227.8,11527.36,9095.92,7.1172,145.26
21/08/2024,0.6744,1124.301,583.5817,1.115,1.3091,132.689,244.0962,233.6056,2349.32,67173.4,12280.18,11593.1,9107.03,7.1329,145.21
22/08/2024,0.6705,1140.096,576.6085,1.1112,1.3091,132.751,243.4122,232.3381,2340.08,67632.19,12170.71,11592.43,9115.53,7.1467,146.29
23/08/2024,0.6795,1164.087,583.4717,1.1192,1.3214,132.6179,243.9943,233.5712,2348.19,67903.45,12310.63,11649.86,9159.28,7.1162,144.37
26/08/2024,0.6772,1197.5,585.7585,1.1161,1.3188,132.7171,243.6537,233.5712,2346.58,67453.79,12272.08,11620.17,,7.1229,144.53
27/08/2024,0.6793,1172.334,585.3128,1.1184,1.3261,132.7953,242.6939,232.3097,2346.48,67769.55,12292.64,11625.71,9178.73,7.1215,143.96
28/08/2024,0.6785,1156.401,581.9323,1.112,1.3191,132.7183,243.0698,232.162,2345.72,67916.7,12219.23,11659.53,9176.95,7.1329,144.59
29/08/2024,0.6798,1175.045,587.1727,1.1077,1.3168,132.6458,242.8754,231.7247,2342.33,67947.37,12219.38,11785.9,9224.53,7.0943,144.99
30/08/2024,0.6765,1147.033,579.7551,1.1048,1.3127,132.6233,242.9507,232.2952,2336.35,68452.55,12344.43,11766.22,9221.21,7.09,146.17
02/09/2024,0.6791,,,1.1072,1.3146,132.4595,242.2617,231.4307,2336.35,68546.64,,11802.02,9207.14,7.1158,146.92
03/09/2024,0.6711,1100.257,579.0229,1.1043,1.3114,132.3809,243.0777,232.7556,2348.65,68520.85,12084.57,11658.32,9135.16,7.1208,145.48
04/09/2024,0.6725,1084.746,579.7919,1.1082,1.3147,132.6829,244.2519,233.8139,2360.3,65618.4,12065.69,11505.64,9103.39,7.1134,143.74
05/09/2024,0.6741,1084.747,583.7974,1.1111,1.318,132.8378,244.3569,233.9999,2364.66,64926.71,12029.72,11427.24,9076.94,7.0899,143.45
06/09/2024,0.6671,1060.573,579.6316,1.1084,1.3129,133.0738,245.0822,234.6609,2368.49,64456.25,11823.57,11244.31,9010.6,7.0948,142.3
09/09/2024,0.6661,1072.657,581.733,1.1035,1.3074,132.842,245.0314,234.9711,2371.07,64145.02,11961.74,11340.65,9109.03,7.1202,143.18
10/09/2024,0.6652,1033.712,584.2013,1.102,1.308,132.686,245.3049,235.5023,2379.24,64044.79,12015.57,11265.99,9037.59,7.1356,142.44
11/09/2024,0.6674,1054.249,584.1204,1.1012,1.3043,132.9874,246.2453,236.996,2377.32,63089.43,12143.85,11304.86,9024.33,7.1293,142.36
12/09/2024,0.6722,1073.755,592.9769,1.1074,1.3124,132.9285,245.5161,236.3716,2374.06,65238.77,12235.06,11424.72,9077.44,7.119,141.82
13/09/2024,0.6704,1067.873,599.9745,1.1075,1.3124,133.1869,245.6355,236.7149,2378.27,64793.3,12303.26,11495.69,9112.82,7.1004,140.85
16/09/2024,0.6752,1085.091,599.8071,1.1133,1.3216,133.1869,246.195,237.1621,2384.9,,12321.21,11456.86,9118.71,7.097,140.62
17/09/2024,0.6756,1097.939,596.0933,1.1114,1.3161,133.3913,245.9078,236.9031,2380.95,64122.83,12324.75,11535.54,9153.32,7.111,142.41
18/09/2024,0.6764,1095.513,597.598,1.1119,1.3214,133.3845,244.9114,235.4901,2372.18,64436.24,12289.26,11475.08,9091.44,7.0954,142.29
19/09/2024,0.6814,1111.694,601.3569,1.1162,1.3284,132.9646,244.8592,234.6426,2371.52,65810.06,12498.59,11731.57,9174.32,7.0716,142.63
20/09/2024,0.6807,1107.454,608.7047,1.1162,1.3321,132.8028,244.3791,234.1232,2370.49,66817.14,12474.44,11561.09,9065.57,7.0421,143.85
23/09/2024,0.6838,1101.691,610.3963,1.1111,1.3347,132.8028,245.1387,233.8121,2369.22,,12509.61,11595.79,9098.3,7.0604,143.61
24/09/2024,0.6892,1120.752,616.1117,1.118,1.3413,133.2313,245.9098,233.9101,2371.63,67200.93,12541.09,11726.7,9123.69,7.011,143.23
25/09/2024,0.6823,1098.791,617.962,1.1133,1.3324,133.3401,245.0418,232.7569,2364.5,67076.36,12517.82,11674.91,9108.2,7.0328,144.75
26/09/2024,0.6896,1071.828,620.3882,1.1177,1.3415,133.1487,245.3773,232.2135,2363.32,68945.65,12569.13,11949.65,9132.19,6.973,144.81
27/09/2024,0.6903,1078.476,614.2974,1.1162,1.3374,133.2495,245.9352,232.4979,2369.99,71010.07,12553.78,12032.4,9171.71,6.9816,142.21
30/09/2024,0.6913,1082.672,612.5281,1.1135,1.3375,133.06,246.1305,232.3984,2364.44,67604.81,12608.07,11873.33,9079.32,7.0074,143.63
01/10/2024,0.6883,1109.322,619.7222,1.1068,1.3286,132.9971,247.7097,233.8994,2370.9,68910.6,12490.87,11763.38,9123.08,7.0302,143.57
02/10/2024,0.6885,1114.462,615.0548,1.1045,1.3268,133.2689,246.6251,231.8726,2365.15,67407.28,12493.35,11785.1,9138.75,7.0364,146.47
03/10/2024,0.684,1168.704,617.3207,1.1031,1.3124,133.1721,246.0558,232.4125,2356.15,68732.47,12472.39,11685.45,9132.01,7.0515,146.93
04/10/2024,0.6795,1173.701,614.7717,1.0974,1.3122,133.0841,245.1454,230.2518,2338.19,68881.44,12586.91,11765.27,9129.94,7.0984,148.7
07/10/2024,0.6757,1218.405,614.5888,1.0976,1.3083,132.6739,244.4471,229.0276,2332.01,70124.3,12466.41,11800.34,9155.27,7.0712,148.18
08/10/2024,0.6744,1164.577,607.6127,1.098,1.3104,132.6135,244.5627,229.2127,2333.61,69419.72,12587.25,11755.72,9030.68,7.0738,148.2
09/10/2024,0.6718,1154.716,605.5227,1.0939,1.3071,132.451,244.4783,229.3796,2327.55,70026.69,12677.16,11835.45,9089.26,7.0927,149.31
10/10/2024,0.6739,1196.271,608.6665,1.0934,1.3059,132.2052,244.5028,228.5476,2327.03,70210.2,12652.84,11806.42,9085.73,7.0849,148.57
11/10/2024,0.675,1192.479,617.2767,1.0937,1.3067,132.2773,244.2979,228.8758,2326.68,70611.18,12729.52,11886.18,9103.29,7.0711,149.13
14/10/2024,0.6726,1170.025,615.0443,1.0909,1.3059,132.2773,244.4824,228.4764,2326.68,,12827.63,11974.27,9146.32,7.0956,149.76
15/10/2024,0.6703,1121.454,618.1912,1.0893,1.3074,132.1462,245.6569,230.3614,2334.48,71154.5,12731.1,11751.86,9098.47,7.1354,149.2
16/10/2024,0.6667,1120.229,621.1307,1.0862,1.299,132.2761,246.4577,232.5391,2337.4,69852.66,12790.84,11661.54,9186.47,7.1368,149.64
17/10/2024,0.6696,1123.255,624.9478,1.0831,1.3011,132.2885,246.0983,231.7167,2327.04,69372.88,12788.78,11753.22,9249.34,7.137,150.21
18/10/2024,0.6706,1103.658,630.2201,1.0867,1.3052,132.1877,246.8132,232.4075,2328.98,69498.86,12840.3,11845.8,9219.69,7.1181,149.53
21/10/2024,0.6659,1122.906,632.5132,1.0815,1.2985,132.2449,244.9034,231.1294,2315.68,69450.46,12817.39,11739.3,9175.56,7.1364,150.84
22/10/2024,0.6682,1148.872,637.4195,1.0799,1.2984,131.9655,244.4588,230.4475,2314.77,68483.01,12811.36,11734.76,9162.65,7.1357,151.08
23/10/2024,0.6634,1132.912,630.4785,1.0782,1.2921,131.9292,244.5279,229.4206,2310.91,67935.49,12693.82,11694.95,9109.82,7.1358,152.76
24/10/2024,0.664,1125.002,635.0623,1.0828,1.2975,132.0823,245.8454,229.4866,2314.99,68004.01,12721.05,11725.6,9123.35,7.1244,151.83
